dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_src_dport_ltm,ct_dst_sport_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,is_sm_ips_ports,attack_cat,label
0.005717,tcp,-,FIN,22,24,1920,4312,7871.261,2564981.8,5783453.0,6,6,0.256238,0.222304,15.883791,12.72755,255,2912615945,767521970,255,0.000743,0.000595,0.000148,87,180,0,0,1,1,0,0,0,0,Normal,0
0.008902,tcp,-,FIN,34,36,2230,13288,7751.067,1945630.1,11609975.0,7,11,0.259515,0.236686,14.86025,14.060828,255,357539132,357855817,255,0.000754,0.000607,0.000147,66,369,0,0,1,1,0,0,0,0,Normal,0
0.843365,tcp,-,FIN,10,6,534,268,17.785892,4562.6743,2124.8213,2,1,93.70722,149.4732,6260.2476,280.0268,255,4248080525,414243310,255,0.1287,0.095353,0.033347,53,45,0,0,2,1,0,0,0,0,Normal,0
0.568971,tcp,http,FIN,10,16,806,9498,43.938972,10207.902,125208.49,2,5,63.219,31.951267,3831.6143,3033.2805,255,81092696,4100978506,255,0.124161,0.069304,0.054857,81,594,1,4171,1,1,0,0,1,0,Exploits,1
0.289961,tcp,-,FIN,26,26,4736,2872,175.88571,125644.48,76203.35,7,7,11.58588,11.57912,782.646,20.902657,255,1246881611,1251147338,255,0.000607,0.000479,0.000128,182,110,0,0,1,1,0,0,0,0,Normal,0
0.698006,tcp,-,FIN,18,20,1022,6372,53.00814,11071.538,69386.23,6,8,41.059177,36.343845,1977.7507,1901.3264,255,2484053916,2507113911,255,0.053003,0.006402,0.046601,57,319,0,0,1,1,0,0,0,0,Exploits,1
8e-06,udp,dns,INT,2,0,114,0,125000.0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,17,0,0,0,0,Generic,1
1e-06,udp,dns,INT,2,0,114,0,1000000.0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,17,0,0,0,0,Generic,1
9e-06,any,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Exploits,1
4.555863,tcp,http,FIN,46,188,3750,243545,51.14289,6442.6875,425385.94,6,91,101.23443,24.003973,5315.8364,2590.3188,255,1769765212,363046548,255,0.171651,0.067115,0.104536,82,1295,1,109,1,1,0,0,1,0,Exploits,1
0.641133,tcp,-,FIN,14,6,7746,268,29.635036,89753.61,2795.0518,4,1,46.73854,111.5058,3181.1714,178.4681,255,1468612707,632092214,255,0.236458,0.083602,0.152856,553,45,0,0,1,1,0,0,0,0,Exploits,1
1.045485,tcp,-,FIN,10,8,564,354,16.260395,3887.191,2372.1047,2,1,114.45711,140.37128,7949.891,199.15123,255,4174373260,1158695527,255,0.109776,0.062867,0.046909,56,44,0,0,1,1,0,0,0,0,Reconnaissance,1
2e-06,udp,dns,INT,2,0,114,0,500000.0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,25,0,0,0,0,Generic,1
0.775291,tcp,-,FIN,20,20,950,2636,50.30369,9317.791,25848.357,7,8,40.80479,39.549843,1967.364,47.111103,255,4168522014,282818738,255,0.050872,0.006195,0.044677,48,132,0,0,1,1,0,0,0,0,Exploits,1
0.807745,tcp,-,FIN,30,14,26896,764,53.234623,257507.02,7031.9224,12,4,27.853275,55.19354,2042.312,82.00582,255,620991016,2865380793,255,0.12478,0.069932,0.054848,897,55,0,0,1,1,0,0,0,0,Normal,0
1.379043,tcp,-,FIN,16,18,1540,1644,23.929638,8376.824,9009.146,4,4,91.91013,79.30582,6219.755,157.65952,255,926976487,3279049701,255,0.036648,0.030843,0.005805,96,91,0,0,14,1,0,0,0,0,Normal,0
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,18,0,0,0,0,Generic,1
0.030901,tcp,-,FIN,72,74,4238,63878,4692.405,1082165.6,16314035.0,7,30,0.430746,0.415068,22.779789,22.155518,255,2226989815,2223109338,255,0.000727,0.000591,0.000136,59,863,0,0,1,1,0,0,0,0,Normal,0
1.04605,tcp,-,FIN,10,8,614,354,16.251614,4229.2437,2370.8237,2,1,116.227776,129.7833,6572.0796,285.57758,255,1307229516,320043390,255,0.19413,0.115727,0.078403,61,44,0,0,1,1,0,0,0,0,Normal,0
0.000108,udp,-,INT,2,0,503,0,9259.259,18666666.0,0.0,0,0,0.108,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,252,0,0,0,46,46,0,0,0,0,Normal,0
0.001081,udp,dns,CON,2,2,146,178,2775.2083,540240.56,658649.44,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,2,0,0,0,0,Normal,0
0.02123,tcp,-,FIN,48,50,2958,32368,4569.0063,1091662.8,11953274.0,7,18,0.444957,0.420694,26.940916,26.584084,255,3361825360,3362144952,255,0.000742,0.000606,0.000136,62,647,0,0,1,1,0,0,0,0,Normal,0
4e-06,unas,-,INT,2,0,200,0,250000.0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,4,0,0,0,0,DoS,1
0.343731,tcp,-,FIN,12,8,1106,740,55.275784,23599.852,15081.562,3,2,30.214,45.31457,1663.7391,64.867165,255,1772705135,2338766365,255,0.076393,0.026521,0.049872,92,93,0,0,2,1,0,0,0,0,Fuzzers,1
0.001012,udp,dns,CON,2,2,130,162,2964.4268,513833.97,640316.2,0,0,0.007,0.005,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,3,1,0,0,0,0,Normal,0
1e-06,udp,-,INT,2,0,168,0,1000000.0,672000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,1,0,0,0,0,Reconnaissance,1
0.903715,tcp,-,FIN,10,8,756,354,18.81124,6028.449,2744.228,2,1,100.30844,115.963715,5348.464,209.04251,255,2117937250,982876705,255,0.141926,0.091961,0.049965,76,44,0,0,1,1,0,0,0,0,Fuzzers,1
8e-06,iso-tp4,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Reconnaissance,1
0.006197,udp,-,CON,4,4,568,304,1129.5789,549943.5,294335.97,0,0,1.208,1.588667,1.69918,2.2354,0,0,0,0,0.0,0.0,0.0,142,76,0,0,2,1,0,0,0,0,Normal,0
0.187393,tcp,http,FIN,10,6,1024,268,80.045685,39361.13,9562.791,2,1,20.821444,33.4598,1055.2996,63.4269,255,1004475229,2440993521,255,0.059836,0.012112,0.047724,102,45,1,0,1,1,0,0,1,0,Exploits,1
4e-06,udp,-,INT,2,0,168,0,250000.0,168000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,1,0,0,0,0,Reconnaissance,1
6e-06,udp,-,INT,2,0,206,0,166666.66,137333330.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,103,0,0,0,2,1,0,0,0,0,Normal,0
8e-06,udp,dns,INT,2,0,114,0,125000.0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,16,0,0,0,0,Generic,1
8e-06,udp,dns,INT,2,0,114,0,125000.0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,16,0,0,0,0,Generic,1
9e-06,encap,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,3,0,0,0,0,Reconnaissance,1
0.726756,tcp,http,FIN,10,10,810,1410,26.143576,8024.7017,13968.926,2,2,80.75066,75.01966,4908.5874,113.980515,255,1933922083,1767445118,255,0.097034,0.050577,0.046457,81,141,1,141,3,3,0,0,9,0,Analysis,1
9e-06,udp,-,INT,2,0,168,0,111111.11,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,1,0,0,0,0,Reconnaissance,1
1.864279,tcp,smtp,FIN,26,20,12458,1778,24.138018,51404.32,7252.1333,10,8,74.57116,91.464424,4652.6772,118.316376,255,2979564225,1860754638,255,0.104002,0.072061,0.031941,479,89,0,0,1,1,0,0,0,0,Exploits,1
0.001005,udp,dns,CON,2,2,146,178,2985.0747,581094.56,708457.75,0,0,0.004,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,2,0,0,0,0,Normal,0
0.004842,udp,-,CON,4,4,568,304,1445.6836,703841.4,376703.84,0,0,1.320333,1.120333,1.859456,1.575906,0,0,0,0,0.0,0.0,0.0,142,76,0,0,1,1,0,0,0,0,Normal,0
0.526809,tcp,http,FIN,10,8,810,1180,32.26976,11070.427,15686.9,2,2,58.534332,61.172,2893.0745,101.13411,255,67089044,3921078553,255,0.14779,0.097756,0.050034,81,148,1,183,1,1,0,0,1,0,Normal,0
1.79731,tcp,-,FIN,12,10,804,554,11.684128,3280.458,2221.0972,3,2,159.99336,192.9741,10783.758,409.16376,255,684328087,2601233157,255,0.113286,0.060533,0.052753,67,55,0,0,1,1,0,0,0,0,Exploits,1
0.002373,udp,dns,CON,2,2,146,178,1264.2225,246101.98,300042.16,0,0,0.009,0.004,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,1,0,0,0,0,Normal,0
14.467431,tcp,smtp,FIN,1138,188,1484868,9014,91.58502,820360.7,4958.4478,566,8,12.757876,76.912224,1559.8893,91.25234,255,3238886869,3475563820,255,0.147155,0.07365,0.073505,1305,48,0,0,1,1,0,0,0,0,Exploits,1
7e-06,udp,dns,INT,2,0,114,0,142857.14,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,18,0,0,0,0,Generic,1
6e-06,unas,-,INT,2,0,200,0,166666.66,133333330.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Exploits,1
0.803633,tcp,-,FIN,10,8,546,354,21.153934,4897.7583,3085.9858,2,1,85.61322,103.435,4629.651,182.6161,255,2958236064,1033037839,255,0.193748,0.079579,0.114169,55,44,0,0,1,1,0,0,0,0,Normal,0
5.622856,tcp,-,FIN,74,396,3414,503075,83.40957,4791.8706,713950.3,6,196,78.08347,14.064087,3777.1665,1588.601,255,197828699,3214850985,255,0.15467,0.081605,0.073065,46,1270,0,0,1,1,0,0,0,0,Exploits,1
1e-05,wsn,-,INT,2,0,200,0,100000.0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,Exploits,1
1.286533,tcp,ftp,FIN,12,12,632,682,17.877504,3606.5923,3892.6323,3,4,116.95754,101.173096,5760.7666,131.78922,255,1938333869,2612013136,255,0.184075,0.09142,0.092655,53,57,0,0,1,1,0,0,0,0,Normal,0
1e-06,rdp,-,INT,2,0,200,0,1000000.0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,4,0,0,0,0,Exploits,1
3e-06,udp,dns,INT,2,0,114,0,333333.3,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,25,0,0,0,0,Generic,1
0.768497,tcp,-,FIN,10,8,1144,354,22.121101,10722.229,3227.0784,2,1,85.28389,100.015144,5456.1294,159.54878,255,470564077,3523301984,255,0.149582,0.068384,0.081198,114,44,0,0,1,1,0,0,0,0,Exploits,1
7.426921,tcp,-,REQ,10,0,450,0,1.211808,436.25076,0.0,9,0,825.21344,0.0,1387.5774,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,2,2,0,0,0,0,Normal,0
9e-06,unas,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Exploits,1
0.534167,tcp,smtp,FIN,34,22,19911,1904,102.96406,289437.56,27227.441,14,8,16.186878,24.669428,1088.5596,32.71771,255,51605565,480567393,255,0.029141,0.015463,0.013678,586,87,0,0,1,1,0,0,0,0,DoS,1
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,34,18,0,0,0,0,Generic,1
0.03919,tcp,-,FIN,62,62,3718,45696,3138.5557,746925.2,9177647.0,7,24,0.64735,0.6442,0.0,39.484486,255,3817884856,3842420439,255,0.000686,0.000534,0.000152,60,737,0,0,1,1,0,0,0,0,Normal,0
0.004867,udp,-,CON,4,4,568,312,1438.2577,700226.0,384631.2,0,0,1.322,1.133333,1.858984,1.592876,0,0,0,0,0.0,0.0,0.0,142,78,0,0,1,1,0,0,0,0,Normal,0
1e-05,udp,dns,INT,2,0,114,0,100000.0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,4,4,0,0,0,0,Generic,1
0.386068,tcp,-,FIN,10,6,588,268,38.85326,10982.521,4641.6694,2,1,40.84511,71.3976,2032.4554,109.85685,255,3462178606,3351896913,255,0.096318,0.029079,0.067239,59,45,0,0,1,1,0,0,0,0,Fuzzers,1
0.457859,tcp,-,FIN,12,8,2028,712,41.49749,32481.615,10885.447,3,2,33.879543,60.372284,1667.1589,70.26265,255,1999062370,2614778120,255,0.068166,0.03525,0.032916,169,89,0,0,1,1,0,0,0,0,Fuzzers,1
0.598292,tcp,-,CON,6,2,998,86,11.699973,11125.003,574.9701,2,1,119.6584,0.006,8052.7793,0.0,255,3304614006,1574166209,255,0.568707,0.110489,0.458218,166,43,0,0,4,1,0,0,0,0,Normal,0
5e-06,udp,dns,INT,2,0,114,0,200000.0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,15,15,0,0,0,0,Generic,1
0.213645,tcp,-,FIN,10,12,830,7314,98.2939,27971.635,251070.7,2,4,23.738333,17.772272,1204.3856,1613.3845,255,644504385,4256584513,255,0.058674,0.010229,0.048445,83,610,0,0,1,1,0,0,0,0,Exploits,1
0.433051,tcp,-,FIN,16,18,1540,1644,76.2035,26675.842,28689.463,4,4,28.774532,25.443645,1733.9022,45.298347,255,4172647974,4244943374,255,0.000628,0.000499,0.000129,96,91,0,0,6,1,0,0,0,0,Normal,0
5e-06,udp,dns,INT,2,0,114,0,200000.0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,3,3,0,0,0,0,Generic,1
0.004727,tcp,-,FIN,18,18,3736,2456,7404.2734,5972498.5,3926380.5,7,7,0.258529,0.245235,12.900606,0.327833,255,277690548,2426092249,255,0.000702,0.000556,0.000146,208,136,0,0,1,1,0,0,0,0,Normal,0
3e-06,udp,dns,INT,2,0,114,0,333333.3,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,17,0,0,0,0,Generic,1
1.074195,tcp,http,FIN,10,10,802,1370,17.687662,5377.05,9182.69,2,2,119.355,107.94945,6283.2036,182.7983,255,1543642770,2934575762,255,0.157467,0.055561,0.101906,80,137,1,240,1,1,0,0,1,0,Normal,0
2.281017,tcp,smtp,FIN,114,32,126798,2158,63.568134,440806.88,7333.571,54,8,20.366222,71.12516,1871.353,85.8752,255,4197457763,3956336365,255,0.1628,0.075409,0.087391,1112,67,0,0,1,1,0,0,0,0,Exploits,1
16.170187,ospf,-,REQ,16,0,4352,0,0.927633,2018.5295,0.0,0,0,1290.972,0.0,1493.2582,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,2,2,0,0,0,0,Reconnaissance,1
3e-06,udp,dns,INT,2,0,114,0,333333.3,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,5,5,0,0,0,0,Generic,1
5e-06,ipv6-opts,-,INT,2,0,200,0,200000.0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,3,0,0,0,0,Exploits,1
9.624433,tcp,-,REQ,8,0,360,0,0.727316,261.83362,0.0,7,0,1374.919,0.0,2602.0583,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,2,2,0,0,0,0,Normal,0
3e-06,ipcv,-,INT,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,3,0,0,0,0,DoS,1
0.014492,tcp,-,FIN,16,18,1540,1644,2277.1184,797129.44,857300.56,4,4,0.944467,0.824765,66.44888,1.552322,255,1280221995,3432025106,255,0.000638,0.000466,0.000172,96,91,0,0,6,1,0,0,0,0,Normal,0
1.164716,tcp,http,FIN,356,746,18994,1087890,945.2948,130098.664,7462296.5,2,370,3.280014,1.562667,198.80574,107.69938,255,3434133468,3430965017,255,0.000881,0.000524,0.000357,53,1458,1,524288,1,1,0,0,1,0,Normal,0
1.331452,tcp,-,FIN,10,8,2228,354,12.768016,12053.007,1862.6282,2,1,147.93912,175.41458,9103.612,245.8291,255,1753726253,1096215939,255,0.158065,0.102769,0.055296,223,44,0,0,1,1,0,0,0,0,Fuzzers,1
0.948259,tcp,http,FIN,10,8,526,354,17.927591,3998.9075,2615.3193,2,1,105.208115,117.64343,5485.1187,215.27382,255,3313514879,3593147012,255,0.201924,0.124749,0.077175,53,44,1,0,1,1,0,0,1,0,Fuzzers,1
0.941396,tcp,-,FIN,10,8,564,354,18.058289,4316.993,2634.3855,2,1,94.17944,124.65429,6548.4604,154.76753,255,3916153000,2545233019,255,0.104735,0.068806,0.035929,56,44,0,0,1,1,0,0,0,0,Reconnaissance,1
3e-06,udp,dns,INT,2,0,114,0,333333.3,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,18,0,0,0,0,Generic,1
0.001751,udp,-,CON,4,4,520,304,3997.7158,1781839.0,1041690.5,0,0,0.436667,0.236667,0.61259,0.32692,0,0,0,0,0.0,0.0,0.0,130,76,0,0,1,1,0,0,0,0,Normal,0
3.361145,tcp,-,FIN,28,24,6730,2856,15.173401,15447.117,6514.447,10,9,124.48138,144.60666,7201.181,252.52248,255,1896688358,3100175228,255,0.125676,0.03519,0.090486,240,119,0,0,1,1,0,0,0,0,Exploits,1
1e-05,udp,dns,INT,2,0,264,0,100000.0,105600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,132,0,0,0,6,3,0,0,0,0,Normal,0
0.453857,tcp,http,FIN,10,8,814,1184,37.456734,12920.369,18261.258,2,2,50.428555,51.000854,2539.543,78.373116,255,1290027557,1952467037,255,0.139966,0.096132,0.043834,81,148,1,173,1,1,0,0,1,0,Exploits,1
0.0,arp,-,INT,1,0,46,0,0.0,0.0,0.0,0,0,60000.785,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,1,0,0,0,1,Normal,0
59.809933,tcp,-,CON,484,340,234256,14620,13.760256,31268.652,1949.7765,241,0,124.30277,176.21692,5854.1606,189.85544,255,3414396182,3330702795,255,0.20193,0.147412,0.054518,484,43,0,0,1,1,0,0,0,0,DoS,1
3e-06,larp,-,INT,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,DoS,1
1.448943,tcp,http,FIN,14,18,1684,10168,21.394905,8635.26,53026.24,3,5,111.431,85.20177,9843.927,8616.141,255,3815057415,1722338540,255,0.000633,0.00051,0.000123,120,565,1,3924,1,1,0,0,1,0,Normal,0
1.009902,tcp,http,FIN,12,18,1580,10168,28.715658,11478.342,76078.67,3,5,91.75082,59.374294,9526.82,7673.154,255,3518484960,1369878453,255,0.000668,0.000534,0.000134,132,565,1,3924,1,1,0,0,1,0,Normal,0
0.408116,tcp,http,FIN,10,6,922,268,36.754253,16269.884,4390.908,2,1,43.42789,79.9854,3333.5908,144.03966,255,1411679169,1211314725,255,0.044485,0.008184,0.036301,92,45,1,0,1,1,0,0,1,0,Reconnaissance,1
0.036001,tcp,-,FIN,62,60,3718,49932,3361.0176,813088.5,10910808.0,7,24,0.594467,0.60122,37.082245,1.056096,255,2916869468,771745747,255,0.000655,0.000522,0.000133,60,832,0,0,1,1,0,0,0,0,Normal,0
0.018933,tcp,-,FIN,16,18,1540,1644,1742.9884,610151.56,656208.75,4,4,1.241533,1.086823,76.991,2.052235,255,469590994,2624346471,255,0.000563,0.000452,0.000111,96,91,0,0,2,1,0,0,0,0,Normal,0
1e-05,udp,-,INT,2,0,2012,0,100000.0,804800000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1006,0,0,0,1,1,0,0,0,0,Fuzzers,1
1.191984,tcp,-,FIN,10,8,564,354,14.261936,3409.4417,2080.5647,2,1,130.13655,158.46114,8039.9546,243.3017,255,1301358844,1901938391,255,0.156674,0.082746,0.073928,56,44,0,0,1,1,0,0,0,0,Reconnaissance,1
0.049234,tcp,-,FIN,48,50,2958,32642,1970.1832,470731.62,5198034.0,7,18,1.063652,1.016167,76.610245,74.56962,255,5799157,2186024062,255,0.000592,0.000455,0.000137,62,653,0,0,1,1,0,0,0,0,Normal,0
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,16,0,0,0,0,Generic,1
0.187054,tcp,http,FIN,10,12,826,8534,112.26705,31819.69,334577.2,2,4,20.783777,15.984999,1086.289,1505.9064,255,2847868887,1879881034,255,0.054143,0.007136,0.047007,83,711,0,0,1,1,0,0,0,0,Exploits,1
8e-06,udp,dns,INT,2,0,114,0,125000.0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,27,13,0,0,0,0,Generic,1
1.179829,tcp,-,FIN,10,8,564,354,14.408868,3444.567,2101.9995,2,1,129.9569,167.02342,9141.47,257.11966,255,2260888480,3482601313,255,0.058639,0.010657,0.047982,56,44,0,0,1,1,0,0,0,0,Reconnaissance,1
0.067666,tcp,-,FIN,48,50,2958,32642,1433.5116,342505.84,3782106.2,7,18,1.433149,1.371714,80.46902,79.035065,255,1866192559,1927212711,255,0.000569,0.00045,0.000119,62,653,0,0,1,1,0,0,0,0,Normal,0
1.138626,tcp,http,FIN,358,746,19098,1087890,968.7114,133810.4,7633284.5,2,370,3.188546,1.527667,189.29933,112.26944,255,1444683116,3591097319,255,0.000635,0.000511,0.000124,53,1458,1,0,1,1,0,0,1,0,Normal,0
0.090703,tcp,-,FIN,72,74,4238,63516,1598.624,368675.78,5526432.0,7,30,1.309841,1.251889,88.83597,90.49864,255,2362165043,217096426,255,0.000688,0.000556,0.000132,59,858,0,0,1,1,0,0,0,0,Normal,0
1.465575,tcp,-,FIN,10,8,790,354,11.599543,3881.0706,1692.1686,2,1,162.74689,198.17671,9555.229,359.40125,255,3544515382,242604458,255,0.134841,0.078331,0.05651,79,44,0,0,1,1,0,0,0,0,Normal,0
8e-06,udp,-,INT,2,0,104,0,125000.0,52000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,3,1,0,0,0,0,Normal,0
8e-06,tcp,-,REQ,2,0,90,0,125000.0,45000000.0,0.0,1,0,0.008,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,1,1,0,0,0,0,Normal,0
1.1e-05,udp,dns,INT,2,0,114,0,90909.09,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,4,0,0,0,0,Generic,1
4e-06,tcp,-,REQ,2,0,90,0,250000.0,90000000.0,0.0,1,0,0.004,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,1,1,0,0,0,0,Normal,0
0.075922,tcp,-,FIN,22,14,1470,1728,460.99945,147941.31,169120.95,5,4,3.7961,5.784769,390.92944,14.485495,255,415758040,416053160,255,0.000737,0.000595,0.000142,67,123,0,0,1,1,0,0,0,0,Normal,0
5e-06,encap,-,INT,2,0,200,0,200000.0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Exploits,1
1.147061,tcp,http,FIN,14,18,1684,10168,27.02559,10907.877,66981.62,3,5,88.20485,67.442764,8836.042,7736.007,255,3772264871,3777486282,255,0.00067,0.000529,0.000141,120,565,1,3924,2,1,0,0,1,0,Normal,0
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,11,11,0,0,0,0,Generic,1
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,43,25,0,0,0,0,Generic,1
0.323324,tcp,-,FIN,10,6,488,268,46.393093,10886.912,5542.428,2,1,34.479443,51.881,2015.3121,89.19566,255,583895408,3220707523,255,0.14702,0.063911,0.083109,49,45,0,0,3,1,0,0,0,0,Fuzzers,1
3.406293,tcp,smtp,FIN,50,26,41367,2176,22.01807,95212.01,4915.608,22,8,69.49766,133.39493,5503.5796,194.89386,255,124774687,321641569,255,0.173629,0.071412,0.102217,827,84,0,0,1,1,0,0,0,0,Exploits,1
0.457578,tcp,http,FIN,10,6,504,268,32.781296,7937.4443,3916.2722,2,1,45.649666,81.8054,2358.8,121.071495,255,2490832353,3459375614,255,0.139637,0.048543,0.091094,50,45,1,0,1,1,0,0,1,0,Fuzzers,1
8e-06,tlsp,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Exploits,1
8e-06,udp,-,INT,2,0,168,0,125000.0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,1,0,0,0,0,Reconnaissance,1
7e-06,udp,-,INT,2,0,1064,0,142857.14,608000000.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,1,1,0,0,0,0,Normal,0
0.760048,tcp,-,FIN,10,6,586,268,19.735596,5557.544,2357.7458,2,1,80.935776,113.4004,4210.4663,181.21616,255,683161727,890884153,255,0.250901,0.193036,0.057865,59,45,0,0,1,1,0,0,0,0,Fuzzers,1
1.159045,tcp,ftp,FIN,22,22,1170,1608,37.09951,7709.796,10594.93,7,9,55.19262,54.748142,2971.0652,3129.3567,255,3868005559,1104012063,255,0.055671,0.008262,0.047409,53,73,0,0,1,1,1,1,0,0,Exploits,1
