L4_SRC_PORT,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,Label,Attack
56781,53,17,0.0,65,1,65,1,0,0,0,0,0,0,0,0,65,65,65,65,65.0,65.0,0,0,0,0,520000,520000,2,0,0,0,0,0,0,0,0,52079,28,0,0,1,xss
57110,443,6,91.0,164,3,112,2,19,18,19,4294857,110,110,64,64,60,52,52,60,164.0,112.0,0,0,0,0,8000,8000,5,0,0,0,0,29200,28960,0,0,0,0,0,0,1,ddos
55853,19350,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
80,53822,6,7.0,180,3,104,2,18,18,16,4294951,16,16,64,64,60,52,52,60,180.0,104.0,0,0,0,0,80000,48000,5,0,0,0,0,5792,229,0,0,0,0,0,0,0,Benign
443,39308,6,91.0,164,3,216,4,19,19,18,4294482,485,485,64,64,60,52,52,60,164.0,216.0,0,0,0,0,0,0,7,0,0,0,0,28960,29200,0,0,0,0,0,0,0,Benign
443,42448,6,91.0,164,3,216,4,19,19,18,4294436,531,531,64,64,60,52,52,60,164.0,216.0,0,0,0,0,0,0,7,0,0,0,0,28960,29200,0,0,0,0,0,0,0,Benign
39286,80,6,7.0,526,10,2393,9,27,27,27,4294748,219,219,64,64,1500,40,40,1500,526.0,2393.0,0,0,0,0,16000,80000,17,0,0,1,1,29200,65535,0,0,0,0,0,0,1,password
49484,443,6,0.0,906,7,4313,13,26,26,26,4294951,0,16,64,64,1406,52,52,1406,906.0,4313.0,0,0,2303,7,7248000,2024000,8,2,9,0,1,29200,28960,0,0,0,0,0,0,1,ddos
56325,3389,6,88.0,44,1,40,1,22,2,20,4294951,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,1,scanning
36226,80,6,7.0,164,3,478,3,27,18,25,4294874,93,93,64,64,374,52,52,374,164.0,478.0,0,0,0,0,8000,40000,5,0,1,0,0,29200,54,0,0,0,0,0,0,1,injection
3723,3723,6,0.0,8000,200,0,0,2,2,0,0,0,0,71,71,40,40,0,40,8000.0,0.0,0,0,0,0,64000000,0,200,0,0,0,0,74,0,0,0,0,0,0,0,1,dos
35220,80,6,7.0,435,5,3195,6,27,27,27,0,0,0,64,64,1500,52,52,1500,435.0,3195.0,0,0,0,0,3480000,25560000,8,1,0,0,2,29200,28960,0,0,0,0,0,0,1,password
41360,80,6,7.0,523,6,679,5,27,27,27,0,0,0,64,64,507,40,40,507,523.0,679.0,0,0,0,0,4184000,5432000,9,0,2,0,0,29200,65535,0,0,0,0,0,0,1,password
42357,53,17,0.0,68,1,100,1,0,0,0,0,0,0,0,0,100,68,68,100,68.0,100.0,0,0,0,0,544000,800000,2,0,0,0,0,0,0,0,0,42893,1,54,0,1,xss
54336,5222,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
48282,6567,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
52696,143,6,4.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,1,scanning
52575,53,17,0.0,68,1,68,1,0,0,0,0,0,0,0,0,68,68,68,68,68.0,68.0,0,0,0,0,544000,544000,2,0,0,0,0,0,0,0,0,46356,28,0,0,1,xss
46722,443,6,91.0,328,6,224,4,19,18,19,4294530,437,437,64,64,60,52,52,60,328.0,224.0,0,0,0,0,0,0,10,0,0,0,0,29200,28960,0,0,0,0,0,0,1,ddos
18575,55647,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
45344,1067,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
7848,53,17,0.0,75,1,129,1,0,0,0,0,0,0,0,0,129,75,75,129,75.0,129.0,0,0,0,0,600000,1032000,1,1,0,0,0,0,0,0,0,48727,28,3600,0,0,Benign
443,51118,6,0.0,3378,11,878,8,27,27,26,4294654,313,313,64,64,1406,52,52,1406,3378.0,878.0,1316,4,0,0,80000,16000,10,3,5,0,1,28960,29200,9216,36,0,0,0,0,0,Benign
42780,80,6,7.0,328,6,240,4,18,18,18,4294936,31,31,64,64,60,52,52,60,328.0,240.0,0,0,0,0,80000,56000,10,0,0,0,0,29200,5792,0,0,0,0,0,0,1,ddos
8399,24205,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
24152,52334,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
43812,443,6,91.0,164,3,60,1,18,18,18,4294920,47,0,64,64,60,52,52,60,164.0,60.0,0,0,0,0,24000,480000,4,0,0,0,0,29200,28960,0,0,0,0,0,0,1,ddos
35314,444,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
4262,4262,6,0.0,4800,120,0,0,2,2,0,0,0,0,64,64,40,40,0,40,4800.0,0.0,0,0,0,0,38400000,0,120,0,0,0,0,8192,0,0,0,0,0,0,0,0,Benign
42018,443,6,0.0,1086,10,5172,18,27,26,27,4294529,438,438,64,64,1406,52,52,1406,1086.0,5172.0,0,0,2961,9,16000,88000,14,2,11,0,1,29200,28960,0,0,0,0,0,0,1,ddos
29680,51110,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
39274,53,17,0.0,68,1,68,1,0,0,0,0,0,0,0,0,68,68,68,68,68.0,68.0,0,0,0,0,544000,544000,2,0,0,0,0,0,0,0,0,53511,28,0,0,1,xss
39504,4,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
44982,45210,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
35604,80,6,7.0,695,6,538,4,27,27,27,0,0,0,64,64,427,52,52,427,695.0,538.0,0,0,0,0,5560000,4304000,8,0,2,0,0,29200,5792,0,0,0,0,0,0,1,xss
54329,1076,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
60778,80,6,7.0,224,4,120,2,18,18,18,4294514,453,453,64,64,60,52,52,60,112112.0,6060.0,0,0,0,0,656000,480000,6,0,0,0,0,29200,28960,0,0,0,0,0,0,1,injection
60462,80,6,7.0,360,8,264,6,19,19,19,4294749,218,218,64,64,60,40,40,60,360.0,264.0,0,0,0,0,8000,8000,14,0,0,0,0,29200,65535,0,0,0,0,0,0,1,password
39808,443,6,0.0,1102,10,4843,17,27,26,27,4294624,343,343,64,64,1406,52,52,1406,1102.0,4843.0,0,0,2632,8,24000,112000,14,2,10,0,1,29200,28960,0,0,0,0,0,0,1,ddos
35527,53,17,0.0,65,1,81,1,0,0,0,0,0,0,0,0,81,65,65,81,65.0,81.0,0,0,0,0,520000,648000,2,0,0,0,0,0,0,0,0,10154,1,721,0,1,xss
15345,59520,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
33159,3878,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
58910,80,6,7.0,646,6,538,4,27,27,27,0,0,0,64,64,378,52,52,378,646.0,538.0,0,0,0,0,5168000,4304000,8,0,2,0,0,29200,5792,0,0,0,0,0,0,1,xss
6368,32327,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
39198,80,6,7.0,703,5,696,4,27,27,27,0,0,0,64,64,564,40,40,564,703.0,696.0,0,0,0,0,5624000,5568000,7,0,0,2,0,29200,65535,0,0,0,0,0,0,1,injection
44028,80,6,7.0,415,5,919,5,27,27,27,0,0,0,64,64,703,52,52,703,415.0,919.0,0,0,0,0,3320000,7352000,8,1,0,1,0,29200,28960,0,0,0,0,0,0,1,password
43957,443,6,91.0,164,3,112,2,19,18,19,4294952,15,15,64,64,60,52,52,60,164.0,112.0,0,0,0,0,80000,56000,5,0,0,0,0,29200,28960,0,0,0,0,0,0,1,ddos
59612,1783,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
53634,53,17,0.0,68,1,100,1,0,0,0,0,0,0,0,0,100,68,68,100,68.0,100.0,0,0,0,0,544000,800000,2,0,0,0,0,0,0,0,0,40807,1,34,0,1,xss
59610,9103,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
50977,1852,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
40344,80,6,7.0,2530,7,1385,4,27,27,27,0,0,0,64,64,1500,52,52,1500,2530.0,1385.0,0,0,0,0,20240000,11080000,8,0,0,1,2,29200,28960,0,0,0,0,0,0,1,xss
36042,443,6,0.0,1054,10,5172,18,27,26,27,4294576,391,391,64,64,1406,52,52,1406,100252.0,512052.0,0,0,2961,9,24000,136000,14,2,11,0,1,29200,28960,0,0,0,0,0,0,1,ddos
46342,80,6,7.0,673,5,751,5,27,27,27,0,0,0,64,64,535,52,52,535,673.0,751.0,0,0,0,0,5384000,6008000,8,0,1,1,0,29200,28960,0,0,0,0,0,0,1,xss
41968,4899,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
59526,80,6,7.0,488,5,696,4,27,27,27,0,0,0,64,64,564,40,40,564,488.0,696.0,0,0,0,0,3904000,5568000,7,0,1,1,0,29200,65535,0,0,0,0,0,0,1,injection
2705,47247,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
36116,53,17,0.0,68,1,68,1,0,0,0,0,0,0,0,0,68,68,68,68,68.0,68.0,0,0,0,0,544000,544000,2,0,0,0,0,0,0,0,0,45723,28,0,0,1,xss
5055,5055,6,0.0,4800,120,0,0,2,2,0,0,0,0,64,64,40,40,0,40,4800.0,0.0,0,0,0,0,38400000,0,120,0,0,0,0,8192,0,0,0,0,0,0,0,0,Benign
55218,80,6,7.0,562,5,12815,12,27,27,27,0,0,0,64,64,1500,52,52,1500,562.0,12815.0,0,0,0,0,4496000,102520000,7,0,1,1,8,29200,26847,0,0,0,0,0,0,1,injection
47338,5679,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
43170,80,6,7.0,599,8,11809,11,27,26,27,0,0,0,64,64,1500,52,52,1500,599.0,11809.0,0,0,0,0,4792000,94472000,10,1,0,0,8,29200,28960,0,0,0,0,0,0,1,injection
49300,80,6,7.0,435,5,3133,6,27,27,27,0,0,0,64,64,1500,52,52,1500,435.0,3133.0,0,0,0,0,3480000,25064000,8,1,0,0,2,29200,28960,0,0,0,0,0,0,1,password
54004,80,6,7.0,526,10,2393,9,27,27,27,4294780,187,187,64,64,1500,40,40,1500,526.0,2393.0,0,0,0,0,16000,96000,17,0,0,1,1,29200,65535,0,0,0,0,0,0,1,password
33699,5802,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
51670,1121,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
60462,80,6,7.0,164,3,112,2,19,18,19,0,0,0,64,64,60,52,52,60,164.0,112.0,0,0,0,0,1312000,896000,5,0,0,0,0,29200,28960,0,0,0,0,0,0,1,ddos
4015,443,6,91.178,40,1,0,0,41,41,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,53942,0,0,0,0,0,0,0,0,Benign
36753,443,6,91.0,164,3,112,2,19,18,19,4294935,32,32,64,64,60,52,52,60,164.0,112.0,0,0,0,0,32000,24000,5,0,0,0,0,29200,28960,0,0,0,0,0,0,1,ddos
52686,443,6,91.0,164,3,112,2,19,18,19,4294842,125,125,64,64,60,52,52,60,164.0,112.0,0,0,0,0,8000,0,5,0,0,0,0,29200,28960,0,0,0,0,0,0,1,ddos
44164,80,6,7.178,703,5,334,5,27,27,27,4294965,0,2,64,64,487,52,52,487,703.0,334.0,0,0,0,0,5624000,888000,9,0,1,0,0,29200,26847,0,0,0,0,0,0,1,xss
5967,9855,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
40309,53,17,0.0,67,1,67,1,0,0,0,0,0,0,0,0,67,67,67,67,67.0,67.0,0,0,0,0,536000,536000,2,0,0,0,0,0,0,0,0,22703,1,0,0,1,dos
41224,9485,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
43030,80,6,7.0,216,4,180,3,18,18,18,4294935,32,32,64,64,60,52,52,60,112104.0,60120.0,0,0,0,0,656000,480000,7,0,0,0,0,29200,5792,0,0,0,0,0,0,1,ddos
56992,80,6,7.0,607,5,751,5,27,27,27,0,0,0,64,64,535,52,52,535,607.0,751.0,0,0,0,0,4856000,6008000,8,0,1,1,0,29200,28960,0,0,0,0,0,0,1,xss
44670,32784,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
36835,53,17,0.0,65,1,81,1,0,0,0,0,0,0,0,0,81,65,65,81,65.0,81.0,0,0,0,0,520000,648000,2,0,0,0,0,0,0,0,0,23113,1,1638,0,1,xss
80,32866,6,7.0,3574,5,120,3,25,25,17,0,0,0,128,128,1500,40,40,1500,3574.0,120.0,0,0,0,0,28592000,960000,5,0,1,0,2,8212,281,0,0,0,0,0,0,0,Benign
6149,12773,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
19371,52767,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
60782,1148,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
42666,53,17,0.0,72,1,0,0,0,0,0,0,0,0,0,0,72,72,0,72,72.0,0.0,0,0,0,0,576000,0,1,0,0,0,0,0,0,0,0,37746,12,0,0,1,xss
42103,714,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
39760,53,17,0.0,65,1,81,1,0,0,0,0,0,0,0,0,81,65,65,81,65.0,81.0,0,0,0,0,520000,648000,2,0,0,0,0,0,0,0,0,57073,1,3372,0,1,xss
34978,80,6,7.0,1422,17,2508,14,27,27,27,4294529,438,438,64,64,1018,40,40,1018,524898.0,6791829.0,303,1,0,0,56000,96000,25,1,4,1,0,29200,65535,12032,47,0,0,0,0,1,password
55392,51374,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
45286,51282,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
40134,61322,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
60108,80,6,7.178,3146,9,1732,6,31,31,27,0,0,0,64,64,1500,40,40,1500,3146.0,1732.0,0,0,0,0,25168000,13856000,12,0,0,0,3,29200,26847,0,0,0,0,0,0,1,xss
32820,80,6,7.0,583,4,691,4,25,25,25,4294951,16,0,64,64,535,52,52,535,583.0,691.0,0,0,0,0,272000,5528000,6,0,1,1,0,237,235,0,0,0,0,0,0,1,password
41476,53,17,0.0,97,1,132,1,0,0,0,0,0,0,0,0,132,97,97,132,97.0,132.0,0,0,0,0,776000,1056000,1,1,0,0,0,0,0,0,0,26817,1,60,0,0,Benign
58114,51401,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
45033,53,17,0.0,68,1,100,1,0,0,0,0,0,0,0,0,100,68,68,100,68.0,100.0,0,0,0,0,544000,800000,2,0,0,0,0,0,0,0,0,6205,1,35,0,1,xss
55922,80,6,7.0,4931,14,5659,12,27,27,27,4294007,960,960,64,64,1500,40,40,1500,7114220.0,14944165.0,0,0,0,0,19480000,22424000,17,0,2,3,4,29200,65535,0,0,0,0,0,0,1,xss
37677,53,17,0.0,71,1,71,1,0,0,0,0,0,0,0,0,71,71,71,71,71.0,71.0,0,0,0,0,568000,568000,2,0,0,0,0,0,0,0,0,50676,1,0,0,1,dos
50008,80,6,7.0,104,2,52,1,17,17,17,4294951,16,0,64,64,52,52,52,52,104.0,52.0,0,0,0,0,48000,416000,3,0,0,0,0,269,328,0,0,0,0,0,0,1,xss
58824,443,6,91.0,164,3,112,2,19,18,19,4294849,118,118,64,64,60,52,52,60,164.0,112.0,0,0,0,0,8000,0,5,0,0,0,0,29200,28960,0,0,0,0,0,0,1,ddos
36640,53,17,0.0,54,1,54,1,0,0,0,0,0,0,0,0,54,54,54,54,54.0,54.0,0,0,0,0,432000,432000,2,0,0,0,0,0,0,0,0,56524,28,0,0,1,dos
57619,45100,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
50522,53,17,0.0,68,1,100,1,0,0,0,0,0,0,0,0,100,68,68,100,68.0,100.0,0,0,0,0,544000,800000,2,0,0,0,0,0,0,0,0,44523,1,17,0,1,injection
42074,44501,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
58583,5859,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
60364,4550,6,0.0,44,1,40,1,22,2,20,4294951,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,1,scanning
49064,80,6,7.0,164,3,1193,2,27,19,25,4294965,2,0,64,64,1141,52,52,1141,164.0,1193.0,0,0,0,0,432000,9544000,4,0,0,0,1,29200,257,0,0,0,0,0,0,1,injection
45548,13283,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
34086,52470,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
9129,40330,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
23865,56516,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
49296,53,17,0.0,71,1,71,1,0,0,0,0,0,0,0,0,71,71,71,71,71.0,71.0,0,0,0,0,568000,568000,2,0,0,0,0,0,0,0,0,13807,1,0,0,1,dos
51649,44997,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
33527,8200,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
49816,80,6,7.0,1047,17,4535,15,27,27,27,4294373,594,594,64,64,1500,40,40,1500,386661.0,22612274.0,0,0,0,0,24000,112000,27,0,2,1,2,29200,65535,0,0,0,0,0,0,1,password
46876,53,17,0.0,138,2,234,2,0,0,0,0,0,0,64,64,117,69,69,117,138.0,234.0,0,0,0,0,1104000,1872000,4,0,0,0,0,0,0,0,0,36285,1,604800,0,0,Benign
46042,1114,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
46810,80,6,7.0,2773,7,590,5,27,27,27,0,0,0,64,64,1500,52,52,1500,2773.0,590.0,0,0,0,0,22184000,4720000,9,0,1,1,1,29200,5792,0,0,0,0,0,0,1,xss
33148,80,6,7.0,164,3,120,2,18,18,18,4294935,32,32,64,64,60,52,52,60,164.0,120.0,0,0,0,0,32000,24000,5,0,0,0,0,29200,28960,0,0,0,0,0,0,1,injection
34338,64232,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
58162,443,6,91.0,328,6,224,4,19,18,19,4294749,218,218,64,64,60,52,52,60,328.0,224.0,0,0,0,0,8000,8000,10,0,0,0,0,29200,28960,0,0,0,0,0,0,1,ddos
55354,80,6,7.0,1601,18,1033,12,27,27,27,4294389,578,578,64,64,270,52,52,270,1601.0,1033.0,269,1,0,0,16000,8000,24,3,3,0,0,29200,28960,3328,13,0,0,0,0,1,ddos
54742,80,6,7.178,1083,10,21979,21,27,27,27,4294607,360,360,64,64,1500,52,52,1500,574509.0,128159164.0,0,0,0,0,4088000,87672000,14,0,2,1,14,29200,26847,0,0,0,0,0,0,1,injection
35033,10014,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
54378,53,17,0.0,50,1,50,1,0,0,0,0,0,0,0,0,50,50,50,50,50.0,50.0,0,0,0,0,400000,400000,2,0,0,0,0,0,0,0,0,36898,1,0,0,1,ddos
58926,53,17,0.0,54,1,54,1,0,0,0,0,0,0,0,0,54,54,54,54,54.0,54.0,0,0,0,0,432000,432000,2,0,0,0,0,0,0,0,0,22227,28,0,0,1,scanning
52530,53,17,0.0,65,1,81,1,0,0,0,0,0,0,0,0,81,65,65,81,65.0,81.0,0,0,0,0,520000,648000,2,0,0,0,0,0,0,0,0,62417,1,2277,0,1,xss
58675,1078,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
46163,53,17,0.0,67,1,67,1,0,0,0,0,0,0,0,0,67,67,67,67,67.0,67.0,0,0,0,0,536000,536000,2,0,0,0,0,0,0,0,0,5512,1,0,0,1,dos
46759,900,6,0.0,44,1,40,1,22,2,20,4294952,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,1,scanning
34989,1720,6,158.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,1,scanning
1121,56324,6,0.0,40,1,0,0,20,20,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,scanning
39125,777,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
41875,27715,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
39596,80,6,7.0,573,6,538,4,27,27,27,4294966,1,1,64,64,374,52,52,374,573.0,538.0,0,0,0,0,2288000,2152000,8,0,2,0,0,29200,5792,0,0,0,0,0,0,1,xss
47214,443,6,91.0,328,6,224,4,19,18,19,4294482,485,485,64,64,60,52,52,60,164164.0,112112.0,0,0,0,0,8000,8000,10,0,0,0,0,29200,28960,0,0,0,0,0,0,1,ddos
